,timestamp,source,expanded_urls,rating_numerator,name,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,favorites_counts,retweet_count,Type,breed
660,2016-10-26,Twitter for iPhone,https://twitter.com/dog_rates/status/791312159183634433/photo/1,12.0,Mabel,https://pbs.twimg.com/media/CvtONV4WAAAQ3Rn.jpg,4.0,miniature pinscher,0.892925,True,toy terrier,0.0955238,True,doberman,0.00354426,True,9841,2963,,miniature pinscher
662,2016-10-25,Twitter for iPhone,https://twitter.com/dog_rates/status/790987426131050500/photo/1,12.0,Misty,https://pbs.twimg.com/media/Cvom3ZJXEAE29TD.jpg,1.0,cocker spaniel,0.349195,True,flat-coated retriever,0.309535,True,newfoundland,0.104768,True,11089,2483,,cocker spaniel
663,2016-10-25,Twitter for iPhone,https://twitter.com/dog_rates/status/790946055508652032/photo/1,12.0,Betty,https://pbs.twimg.com/media/CvoBPWRWgAA4het.jpg,1.0,dishwasher,0.700466,False,golden retriever,0.245773,True,chow,0.0390116999999999,True,18601,5496,puppo,golden retriever
665,2016-10-24,Twitter for iPhone,https://twitter.com/dog_rates/status/790698755171364864/photo/1,12.0,Mosby,https://pbs.twimg.com/media/CvkgUjbUsAEvo7l.jpg,1.0,bernese mountain dog,0.996541,True,entlebucher,0.00105698,True,appenzeller,0.000997907,True,9158,2203,,bernese mountain dog
666,2016-10-24,Twitter for iPhone,https://twitter.com/dog_rates/status/790581949425475584/photo/1,11.0,Duke,https://pbs.twimg.com/media/Cvi2FiKWgAAif1u.jpg,2.0,refrigerator,0.998886,False,malinois,0.000152999,True,kelpie,0.000130817,True,22473,8183,,malinois
667,2016-10-23,Twitter for iPhone,https://twitter.com/dog_rates/status/790337589677002753/photo/1,12.0,Maggie,https://pbs.twimg.com/media/CvfX2AnWYAAQTay.jpg,1.0,pembroke,0.658808,True,cardigan,0.153096,True,toy terrier,0.102299,True,8740,2167,,pembroke
668,2016-10-23,Twitter for iPhone,https://twitter.com/dog_rates/status/790277117346975746/photo/1,11.0,Bruce,https://pbs.twimg.com/media/Cveg1-NXgAASaaT.jpg,1.0,labrador retriever,0.427742,True,great dane,0.190503,True,curly-coated retriever,0.146427,True,14081,3732,,labrador retriever
670,2016-10-23,Twitter for iPhone,https://twitter.com/dog_rates/status/789986466051088384/photo/1,12.0,Happy,https://pbs.twimg.com/media/CvaYgDOWgAEfjls.jpg,1.0,tub,0.479477,False,bathtub,0.325106,False,golden retriever,0.0785304999999999,True,10369,2704,,golden retriever
673,2016-10-22,Twitter for iPhone,https://twitter.com/dog_rates/status/789628658055020548/photo/1,13.0,Eli,https://pbs.twimg.com/media/CvVTEnPXYAAWLyL.jpg,1.0,chow,0.260702,True,cougar,0.0881427,False,pomeranian,0.0798831,True,8448,2080,,chow
674,2016-10-21,Twitter for iPhone,https://twitter.com/dog_rates/status/789599242079838210/photo/1,12.0,Brownie,https://pbs.twimg.com/media/CvU4UZpXgAE1pAV.jpg,2.0,chesapeake bay retriever,0.8788219999999999,True,beagle,0.0185703,True,labrador retriever,0.0174985,True,7620,2279,,chesapeake bay retriever
675,2016-10-21,Twitter for iPhone,https://twitter.com/dog_rates/status/789530877013393408/photo/1,12.0,Rizzy,https://pbs.twimg.com/media/CvT6IV6WEAQhhV5.jpg,3.0,schipperke,0.363272,True,kelpie,0.197021,True,norwegian elkhound,0.151024,True,13188,3942,,schipperke
678,2016-10-21,Twitter for iPhone,https://twitter.com/dog_rates/status/789268448748703744/photo/1,10.0,Stella,https://pbs.twimg.com/media/CvQLdotWcAAZn86.jpg,1.0,malamute,0.81286,True,siberian husky,0.120853,True,eskimo dog,0.0242692999999999,True,10196,3014,,malamute
679,2016-10-20,Twitter for iPhone,https://twitter.com/dog_rates/status/789137962068021249/photo/1,12.0,Bo,https://pbs.twimg.com/media/CvOUw8vWYAAzJDq.jpg,2.0,chihuahua,0.746135,True,pekinese,0.0703834,True,pembroke,0.0492369,True,10875,3244,,chihuahua
680,2016-10-20,Twitter for iPhone,https://twitter.com/dog_rates/status/788908386943430656/photo/1,11.0,Lucy,https://pbs.twimg.com/media/CvLD-mbWYAAFI8w.jpg,1.0,remote control,0.8815379999999999,False,oscilloscope,0.0355131,False,golden retriever,0.0340897,True,30653,14409,,golden retriever
681,2016-10-19,Twitter for iPhone,https://twitter.com/dog_rates/status/788765914992902144/photo/1,12.0,Butter,https://pbs.twimg.com/media/CvJCabcWgAIoUxW.jpg,1.0,cocker spaniel,0.500509,True,golden retriever,0.272734,True,jigsaw puzzle,0.0414758,False,30658,12014,,cocker spaniel
683,2016-10-18,Twitter for iPhone,https://twitter.com/dog_rates/status/788412144018661376/photo/1,11.0,Dexter,https://pbs.twimg.com/media/CvEAqQoWgAADj5K.jpg,1.0,golden retriever,0.805238,True,labrador retriever,0.113798,True,brittany spaniel,0.0385587,True,16060,5990,,golden retriever
684,2016-10-18,Twitter for iPhone,https://twitter.com/dog_rates/status/788178268662984705/photo/1,13.0,,https://pbs.twimg.com/media/CvAr88kW8AEKNAO.jpg,2.0,samoyed,0.73548,True,pomeranian,0.075101,True,arctic fox,0.0360719,False,8100,2488,,samoyed
685,2016-10-17,Twitter for iPhone,https://twitter.com/dog_rates/status/788150585577050112/photo/1,13.0,Leo,https://pbs.twimg.com/media/CvASw6dWcAQmo3X.jpg,3.0,chow,0.814145,True,pomeranian,0.112704,True,chihuahua,0.0158832,True,6865,1510,,chow
688,2016-10-17,Twitter for iPhone,https://twitter.com/dog_rates/status/787810552592695296/photo/1,11.0,Frank,https://pbs.twimg.com/media/Cu7dg2RXYAIaGXE.jpg,2.0,pug,0.362835,True,french bulldog,0.2218639999999999,True,english setter,0.0804183,True,9717,3540,,pug
689,2016-10-16,Twitter for iPhone,https://twitter.com/dog_rates/status/787717603741622272/photo/1,13.0,Tonks,https://pbs.twimg.com/media/Cu6I9vvWIAAZG0a.jpg,3.0,german shepherd,0.992339,True,malinois,0.00492039,True,kelpie,0.0008528019999999,True,11416,3240,puppo,german shepherd
690,2016-10-15,Twitter for iPhone,https://twitter.com/dog_rates/status/787397959788929025/photo/1,11.0,Moose,https://pbs.twimg.com/media/Cu1mQsDWEAAU_VQ.jpg,1.0,chihuahua,0.900483,True,toy terrier,0.0210845,True,miniature pinscher,0.019484,True,12120,3300,,chihuahua
691,2016-10-15,Twitter for iPhone,https://twitter.com/dog_rates/status/787322443945877504/photo/1,10.0,Lincoln,https://pbs.twimg.com/media/Cu0hlfwWYAEdnXO.jpg,1.0,seat belt,0.747739,False,golden retriever,0.1057029999999999,True,dingo,0.0172568,False,8726,2032,,golden retriever
693,2016-10-14,Twitter for iPhone,https://twitter.com/dog_rates/status/786963064373534720/photo/1,12.0,Rory,https://pbs.twimg.com/media/Cuvau3MW8AAxaRv.jpg,1.0,golden retriever,0.915303,True,saluki,0.0462126,True,labrador retriever,0.0375041,True,29725,9327,,golden retriever
695,2016-10-13,Twitter for iPhone,https://twitter.com/dog_rates/status/786709082849828864/photo/1,9.75,Logan,https://pbs.twimg.com/media/CurzvFTXgAA2_AP.jpg,1.0,pomeranian,0.467321,True,persian cat,0.122978,False,chow,0.102654,True,20296,7069,,pomeranian
696,2016-10-13,Twitter for iPhone,https://twitter.com/dog_rates/status/786664955043049472/photo/1,12.0,,https://pbs.twimg.com/media/CurLmoqXgAEPoJ-.jpg,1.0,leonberg,0.512034,True,keeshond,0.464816,True,pomeranian,0.00781249,True,11957,2996,,leonberg
697,2016-10-13,Twitter for iPhone,https://twitter.com/dog_rates/status/786595970293370880/photo/1,11.0,Dale,https://pbs.twimg.com/media/CuqM0fVWAAAboKR.jpg,1.0,pembroke,0.709512,True,cardigan,0.287178,True,chow,0.000570176,True,10497,3601,,pembroke
698,2016-10-13,Twitter for iPhone,https://twitter.com/dog_rates/status/786363235746385920/photo/1,13.0,Rizzo,https://pbs.twimg.com/media/Cum5LlfWAAAyPcS.jpg,1.0,golden retriever,0.929266,True,labrador retriever,0.0628667,True,saluki,0.00215669,True,12189,4072,doggo,golden retriever
700,2016-10-12,Twitter for iPhone,https://twitter.com/dog_rates/status/786233965241827333/photo/1,11.0,Mattie,https://pbs.twimg.com/media/CulDnZpWcAAGbZ-.jpg,1.0,labrador retriever,0.478193,True,schipperke,0.224817,True,staffordshire bullterrier,0.0773956,True,17178,5571,,labrador retriever
703,2016-10-11,Twitter for iPhone,https://twitter.com/dog_rates/status/785927819176054784/photo/1,12.0,Lucy,https://pbs.twimg.com/media/CugtKeXWEAAamDZ.jpg,1.0,teddy,0.97207,False,toy poodle,0.00849262,True,chow,0.00288271,True,12696,3652,,toy poodle
704,2016-10-11,Twitter for iPhone,https://twitter.com/dog_rates/status/785872687017132033/video/1,12.0,Rusty,https://pbs.twimg.com/ext_tw_video_thumb/785872596088811520/pu/img/5O-_BgqdFQu_2Bt7.jpg,1.0,great pyrenees,0.392108,True,golden retriever,0.198358,True,pekinese,0.143328,True,7489,2130,,great pyrenees
706,2016-10-10,Twitter for iPhone,https://twitter.com/dog_rates/status/785533386513321988/photo/1,11.0,Dallas,https://pbs.twimg.com/media/CubGchjXEAA6gpw.jpg,2.0,miniature pinscher,0.4360229999999999,True,black-and-tan coonhound,0.258049,True,rottweiler,0.145231,True,10183,2334,,miniature pinscher
708,2016-10-9,Twitter for iPhone,https://twitter.com/dog_rates/status/785264754247995392/photo/1,12.0,Doc,https://pbs.twimg.com/media/CuXSHNnWcAIWEwn.jpg,1.0,teddy,0.6748930000000001,False,cradle,0.0567395999999999,False,chow,0.056137,True,8128,1911,,chow
709,2016-10-9,Twitter for iPhone,https://twitter.com/dog_rates/status/785170936622350336/photo/1,11.0,Hero,https://pbs.twimg.com/media/CuV8yfxXEAAUlye.jpg,2.0,seat belt,0.891193,False,eskimo dog,0.0274944,True,samoyed,0.0195303,True,13491,5639,,eskimo dog
710,2016-10-8,Twitter for iPhone,https://twitter.com/dog_rates/status/784826020293709826/photo/1,13.0,Rusty,https://pbs.twimg.com/media/CuRDF-XWcAIZSer.jpg,1.0,chow,0.0903414,True,binoculars,0.0834988,False,irish setter,0.0774556,True,11310,3712,,chow
711,2016-10-7,Twitter for iPhone,https://twitter.com/dog_rates/status/784517518371221505/photo/1,11.0,Frankie,https://pbs.twimg.com/media/CuMqhGrXYAQwRqU.jpg,2.0,malamute,0.757764,True,eskimo dog,0.151248,True,siberian husky,0.0848401999999999,True,10039,2970,,malamute
712,2016-10-7,Twitter for iPhone,https://twitter.com/dog_rates/status/784431430411685888/photo/1,12.0,Stormy,https://pbs.twimg.com/media/CuLcNkCXgAEIwK2.jpg,1.0,miniature poodle,0.744819,True,toy poodle,0.243192,True,standard poodle,0.0109202,True,6329,1491,,miniature poodle
716,2016-10-6,Twitter for iPhone,https://twitter.com/dog_rates/status/783821107061198850/photo/1,12.0,Mairi,https://pbs.twimg.com/media/CuCxIzyWEAQTnQA.jpg,1.0,lakeland terrier,0.265659,True,golden retriever,0.196414,True,standard poodle,0.1335339999999999,True,8209,2269,,lakeland terrier
717,2016-10-5,Twitter for iPhone,https://twitter.com/dog_rates/status/783695101801398276/photo/1,12.0,Loomis,https://pbs.twimg.com/media/CuA-iRHXYAAWP8e.jpg,3.0,chow,0.314265,True,golden retriever,0.300435,True,australian terrier,0.0494869,True,11650,3737,,chow
718,2016-10-5,Twitter for iPhone,https://twitter.com/dog_rates/status/783466772167098368/photo/1,11.0,Finn,https://pbs.twimg.com/media/Ct9u3ljW8AEnVIm.jpg,1.0,chihuahua,0.789,True,miniature pinscher,0.115916,True,toy terrier,0.0362939,True,9468,2608,,chihuahua
719,2016-10-4,Twitter for iPhone,https://twitter.com/dog_rates/status/783391753726550016/photo/1,13.0,Godi,https://pbs.twimg.com/media/Ct8qn8EWIAAk9zP.jpg,4.0,norwegian elkhound,0.87713,True,cairn,0.0862406,True,keeshond,0.0110191,True,18908,6441,,norwegian elkhound
721,2016-10-4,Twitter for iPhone,https://twitter.com/dog_rates/status/783334639985389568/photo/1,12.0,Dave,https://pbs.twimg.com/media/Ct72q9jWcAAhlnw.jpg,2.0,cardigan,0.593858,True,shetland sheepdog,0.1306109999999999,True,pembroke,0.100842,True,32651,13616,,cardigan
722,2016-10-3,Twitter for iPhone,https://twitter.com/dog_rates/status/783085703974514689/photo/1,11.0,Earl,https://pbs.twimg.com/media/Ct4URfWUAAQ7lKe.jpg,1.0,chesapeake bay retriever,0.240602,True,airedale,0.164088,True,boxer,0.134506,True,9112,2565,,chesapeake bay retriever
723,2016-10-3,Twitter for iPhone,https://twitter.com/dog_rates/status/782969140009107456/photo/1,12.0,Cali,https://pbs.twimg.com/media/Ct2qO5PXEAE6eB0.jpg,1.0,seat belt,0.474292,False,golden retriever,0.171393,True,labrador retriever,0.110592,True,26949,8521,,golden retriever
724,2016-10-3,Twitter for iPhone,https://twitter.com/dog_rates/status/782747134529531904/photo/1,11.0,Deacon,https://pbs.twimg.com/media/CtzgXgeXYAA1Gxw.jpg,1.0,golden retriever,0.560699,True,otterhound,0.199482,True,clumber,0.0406818,True,8310,1604,doggo,golden retriever
725,2016-10-2,Twitter for iPhone,https://twitter.com/dog_rates/status/782722598790725632/photo/1,10.0,Penny,https://pbs.twimg.com/media/CtzKC7zXEAALfSo.jpg,1.0,irish setter,0.574557,True,golden retriever,0.339251,True,seat belt,0.0461082,False,19250,6238,,irish setter
726,2016-10-2,Twitter for iPhone,https://twitter.com/dog_rates/status/782598640137187329/photo/1,11.0,Timmy,https://pbs.twimg.com/media/CtxZTtxUMAEduGo.jpg,1.0,malamute,0.8408709999999999,True,tibetan mastiff,0.140516,True,eskimo dog,0.0120116,True,8694,2184,,malamute
727,2016-10-1,Twitter for iPhone,https://twitter.com/dog_rates/status/782305867769217024/photo/1,12.0,Sampson,https://pbs.twimg.com/media/CttPBt0WIAAcsDE.jpg,1.0,briard,0.5044270000000001,True,soft-coated wheaten terrier,0.390678,True,lhasa,0.0345955,True,18630,6470,doggo,briard
730,2016-9-30,Twitter for iPhone,https://twitter.com/dog_rates/status/781661882474196992/photo/1,5.0,,https://pbs.twimg.com/media/CtkFS72WcAAiUrs.jpg,1.0,pembroke,0.438087,True,golden retriever,0.226954,True,collie,0.0706516,True,11634,3129,,pembroke
732,2016-9-29,Twitter for iPhone,https://twitter.com/dog_rates/status/781524693396357120/photo/1,12.0,,https://pbs.twimg.com/media/CtiIj0AWcAEBDvw.jpg,1.0,tennis ball,0.994712,False,chesapeake bay retriever,0.0035225,True,labrador retriever,0.0009214389999999,True,23163,6426,,chesapeake bay retriever
734,2016-9-28,Twitter for iPhone,https://twitter.com/dog_rates/status/781251288990355457/photo/1,11.0,Oakley,https://pbs.twimg.com/media/CteP5H5WcAEhdLO.jpg,2.0,mexican hairless,0.8877709999999999,True,italian greyhound,0.0306664,True,seat belt,0.0267298,False,9428,2458,,mexican hairless
735,2016-9-28,Twitter for iPhone,https://twitter.com/dog_rates/status/781163403222056960/photo/1,10.0,,https://pbs.twimg.com/media/Ctc_-BTWEAAQpZh.jpg,1.0,shetland sheepdog,0.973841,True,collie,0.0251875999999999,True,border collie,0.0002973109999999,True,10895,3168,,shetland sheepdog
737,2016-9-27,Twitter for iPhone,https://twitter.com/dog_rates/status/780858289093574656/photo/1,10.0,Dash,https://pbs.twimg.com/media/CtYqeNHWgAATqYZ.jpg,1.0,chesapeake bay retriever,0.488555,True,sussex spaniel,0.271655,True,kelpie,0.106913,True,8033,2328,,chesapeake bay retriever
738,2016-9-27,Twitter for iPhone,https://twitter.com/dog_rates/status/780800785462489090/photo/1,11.0,Koda,https://pbs.twimg.com/media/CtX2Kr9XYAAuxrM.jpg,2.0,siberian husky,0.951963,True,eskimo dog,0.0353461,True,pembroke,0.00886194,True,6141,1505,,siberian husky
739,2016-9-27,Twitter for iPhone,https://twitter.com/dog_rates/status/780601303617732608/photo/1,12.0,Hercules,https://pbs.twimg.com/media/CtVAvX-WIAAcGTf.jpg,1.0,saint bernard,0.995143,True,cardigan,0.00304359,True,english springer,0.00104955,True,13525,3839,,saint bernard
740,2016-9-26,Twitter for iPhone,https://twitter.com/dog_rates/status/780543529827336192/photo/1,12.0,,https://pbs.twimg.com/media/CtUMLzRXgAAbZK5.jpg,1.0,golden retriever,0.628312,True,labrador retriever,0.317365,True,tibetan mastiff,0.0122601,True,7040,2032,,golden retriever
743,2016-9-26,Twitter for iPhone,https://twitter.com/dog_rates/status/780459368902959104/photo/1,11.0,Bear,https://pbs.twimg.com/media/CtS_p9kXEAE2nh8.jpg,1.0,great dane,0.3824909999999999,True,german shepherd,0.312026,True,bull mastiff,0.0332719,True,5892,1224,,great dane
744,2016-9-25,Twitter for iPhone,https://twitter.com/dog_rates/status/780192070812196864/photo/1,11.0,,https://pbs.twimg.com/media/CtPMhwvXYAIt6NG.jpg,1.0,vizsla,0.144012,True,mongoose,0.0914736,False,hatchet,0.0735447,False,9712,2589,,vizsla
747,2016-9-25,Twitter for iPhone,https://twitter.com/dog_rates/status/779834332596887552/photo/1,11.0,Scout,https://pbs.twimg.com/media/CtKHLuCWYAA2TTs.jpg,1.0,golden retriever,0.99383,True,cocker spaniel,0.00314271,True,great pyrenees,0.000917414,True,21252,8237,,golden retriever
750,2016-9-23,Twitter for iPhone,https://twitter.com/dog_rates/status/779123168116150273/photo/1,12.0,Reggie,https://pbs.twimg.com/media/CtAAYizW8AAWzBZ.jpg,1.0,toy poodle,0.43108,True,soft-coated wheaten terrier,0.0603649,True,cocker spaniel,0.0598454,True,13206,4207,,toy poodle
751,2016-9-22,Twitter for iPhone,https://twitter.com/dog_rates/status/779056095788752897/photo/1,13.0,,https://pbs.twimg.com/media/Cs_DYr1XEAA54Pu.jpg,1.0,chihuahua,0.721188,True,toy terrier,0.112943,True,kelpie,0.0533644999999999,True,16500,5247,,chihuahua
752,2016-9-22,Twitter for iPhone,https://twitter.com/dog_rates/status/778990705243029504/photo/1,11.0,Jay,https://pbs.twimg.com/media/Cs-H5uhWcAAiNY9.jpg,2.0,cocker spaniel,0.7153510000000001,True,labrador retriever,0.207056,True,chihuahua,0.0285194,True,22342,8437,,cocker spaniel
755,2016-9-22,Twitter for iPhone,https://twitter.com/dog_rates/status/778748913645780993/photo/1,11.0,Mya,https://pbs.twimg.com/media/Cs6r_-kVIAALh1p.jpg,1.0,staffordshire bullterrier,0.351434,True,boxer,0.201478,True,american staffordshire terrier,0.142838,True,7717,1562,,staffordshire bullterrier
756,2016-9-21,Twitter for iPhone,https://twitter.com/dog_rates/status/778650543019483137/photo/1,10.0,Strider,https://pbs.twimg.com/media/Cs5ShihWEAAH2ti.jpg,1.0,german shepherd,0.515699,True,malinois,0.300292,True,kelpie,0.0870223,True,6430,1729,,german shepherd
757,2016-9-21,Twitter for iPhone,https://twitter.com/dog_rates/status/778624900596654080/photo/1,11.0,Penny,https://pbs.twimg.com/media/Cs47N3eWcAEmgiW.jpg,2.0,airedale,0.786089,True,irish terrier,0.121488,True,lakeland terrier,0.0146031,True,5177,1176,,airedale
758,2016-9-21,Twitter for iPhone,https://twitter.com/dog_rates/status/778408200802557953/photo/1,14.0,,https://pbs.twimg.com/media/Cs12ICuWAAECNRy.jpg,3.0,pembroke,0.8483620000000001,True,cardigan,0.108124,True,beagle,0.0119417,True,15135,5023,,pembroke
760,2016-9-21,Twitter for iPhone,https://twitter.com/dog_rates/status/778383385161035776/photo/1,13.0,Nala,https://pbs.twimg.com/media/Cs1fjyqWIAE2jop.jpg,1.0,collie,0.3452659999999999,True,borzoi,0.312823,True,border collie,0.213011,True,6515,1271,,collie
761,2016-9-20,Twitter for iPhone,https://twitter.com/dog_rates/status/778286810187399168/photo/1,11.0,Stanley,https://pbs.twimg.com/media/Cs0HuUTWcAUpSE8.jpg,1.0,boston bull,0.3220699999999999,True,pug,0.229903,True,muzzle,0.10142,False,11576,3836,,boston bull
762,2016-9-20,Twitter for iPhone,https://twitter.com/dog_rates/status/778039087836069888/photo/1,12.0,,https://pbs.twimg.com/media/CswmaHmWAAAbdY9.jpg,2.0,german shepherd,0.717776,True,malinois,0.111175,True,norwegian elkhound,0.0588024,True,9417,3065,pupper,german shepherd
763,2016-9-20,Twitter for iPhone,https://twitter.com/dog_rates/status/778027034220126208/photo/1,11.27,Sophie,https://pbs.twimg.com/media/Cswbc2yWcAAVsCJ.jpg,1.0,clumber,0.946718,True,cocker spaniel,0.0159499,True,lhasa,0.00651911,True,7320,1885,pupper,clumber
765,2016-9-19,Twitter for iPhone,https://twitter.com/dog_rates/status/777885040357281792/photo/1,3.0,Wesley,https://pbs.twimg.com/media/CsuaUH2WAAAWJh1.jpg,1.0,afghan hound,0.123529,True,basset,0.119682,True,siberian husky,0.1087089999999999,True,7078,1893,,afghan hound
766,2016-9-19,Twitter for iPhone,https://twitter.com/dog_rates/status/777684233540206592/photo/1,12.0,,https://pbs.twimg.com/media/CsrjryzWgAAZY00.jpg,1.0,cocker spaniel,0.253442,True,golden retriever,0.16285,True,otterhound,0.110921,True,12518,3403,,cocker spaniel
768,2016-9-18,Twitter for iPhone,https://twitter.com/dog_rates/status/777621514455814149/photo/1,12.0,Derek,https://pbs.twimg.com/media/Csqqoo5WEAAMTVW.jpg,1.0,chow,0.999823,True,norwich terrier,5.644850000000001e-05,True,pomeranian,2.76806e-05,True,9742,2910,,chow
769,2016-9-17,Twitter for iPhone,https://twitter.com/dog_rates/status/777189768882946048/photo/1,12.0,Jeffrey,https://pbs.twimg.com/media/Cskh9nRWYAAUxBP.jpg,2.0,chihuahua,0.988412,True,mexican hairless,0.00417722,True,hog,0.00150658,False,15921,4999,,chihuahua
771,2016-9-16,Twitter for iPhone,https://twitter.com/dog_rates/status/776813020089548800/photo/1,12.0,Solomon,https://pbs.twimg.com/media/CsfLUDbXEAAu0VF.jpg,1.0,toy poodle,0.51661,True,miniature poodle,0.255033,True,standard poodle,0.168989,True,5444,1405,,toy poodle
772,2016-9-15,Twitter for iPhone,https://twitter.com/dog_rates/status/776477788987613185/photo/1,11.0,Huck,https://pbs.twimg.com/media/CsaaaaxWgAEfzM7.jpg,1.0,labrador retriever,0.8848389999999999,True,chesapeake bay retriever,0.0575650999999999,True,paintbrush,0.00576608,False,9858,3249,pupper,labrador retriever
774,2016-9-15,Twitter for iPhone,https://twitter.com/dog_rates/status/776218204058357768/photo/1,13.0,,https://pbs.twimg.com/media/CsWuVEdWcAAqbe9.jpg,1.0,samoyed,0.940326,True,pomeranian,0.0555271999999999,True,keeshond,0.00222635,True,33345,18497,floofer,samoyed
775,2016-9-14,Twitter for iPhone,https://twitter.com/dog_rates/status/776201521193218049/photo/1,10.0,O,https://pbs.twimg.com/media/CsWfKadWEAAtmlS.jpg,1.0,rottweiler,0.502228,True,black-and-tan coonhound,0.154594,True,bloodhound,0.135176,True,10681,2919,,rottweiler
777,2016-9-14,Twitter for iPhone,https://twitter.com/dog_rates/status/776088319444877312/photo/1,10.0,,https://pbs.twimg.com/media/CsU4NKkW8AUI5eG.jpg,3.0,web site,0.999916,False,pug,7.657020000000001e-05,True,menu,2.16468e-06,False,2045,179,,pug
779,2016-9-13,Twitter for iPhone,https://twitter.com/dog_rates/status/775842724423557120/photo/1,12.0,Blue,https://pbs.twimg.com/media/CsRY1jAWYAUOx55.jpg,2.0,chow,0.520022,True,bath towel,0.0287747,False,french bulldog,0.0259901,True,13022,3116,,chow
782,2016-9-12,Twitter for iPhone,https://twitter.com/dog_rates/status/775364825476165632/photo/1,11.0,Finley,https://pbs.twimg.com/media/CsKmMB2WAAAXcAy.jpg,3.0,beagle,0.571229,True,chihuahua,0.175257,True,pembroke,0.0343063,True,8295,3472,doggo,beagle
785,2016-9-11,Twitter for iPhone,https://twitter.com/dog_rates/status/775085132600442880/photo/1,13.0,Tucker,https://pbs.twimg.com/media/CsGnz64WYAEIDHJ.jpg,1.0,chow,0.316565,True,golden retriever,0.241929,True,pomeranian,0.157524,True,17281,5488,,chow
786,2016-9-10,Twitter for iPhone,https://twitter.com/dog_rates/status/774757898236878852/photo/1,12.0,Finley,https://pbs.twimg.com/media/CsB-MYiXgAEQU20.jpg,1.0,toy poodle,0.7199409999999999,True,miniature poodle,0.251546,True,lakeland terrier,0.00700838,True,9462,2035,,toy poodle
787,2016-9-10,Twitter for iPhone,https://twitter.com/dog_rates/status/774639387460112384/photo/1,10.0,Sprinkles,https://pbs.twimg.com/media/CsASZqRW8AA3Szw.jpg,1.0,walker hound,0.6275930000000001,True,basenji,0.1287049999999999,True,ibizan hound,0.126282,True,7508,2013,,walker hound
788,2016-9-9,Twitter for iPhone,https://twitter.com/dog_rates/status/774314403806253056/photo/1,14.0,,https://pbs.twimg.com/media/Cr7q1VxWIAA5Nm7.jpg,3.0,eskimo dog,0.5960449999999999,True,siberian husky,0.223067,True,saluki,0.0363246999999999,True,24167,6478,,eskimo dog
789,2016-9-8,Twitter for iPhone,https://twitter.com/dog_rates/status/773985732834758656/photo/1,11.0,Winnie,https://pbs.twimg.com/media/Cr2_6R8WAAAUMtc.jpg,4.0,giant panda,0.4511489999999999,False,fur coat,0.148001,False,pug,0.10957,True,11925,4492,pupper,pug
790,2016-9-8,Twitter for iPhone,https://twitter.com/dog_rates/status/773922284943896577/photo/1,12.0,Heinrich,https://pbs.twimg.com/media/Cr2GNdlW8AAbojw.jpg,1.0,pomeranian,0.554331,True,samoyed,0.432158,True,chow,0.00319942,True,7110,1999,,pomeranian
791,2016-9-8,Twitter for iPhone,https://twitter.com/dog_rates/status/773704687002451968/photo/1,12.0,Loki,https://pbs.twimg.com/media/CrzATQqWAAEHq2t.jpg,2.0,silky terrier,0.324251,True,yorkshire terrier,0.1812099999999999,True,airedale,0.133436,True,7317,1891,,silky terrier
792,2016-9-7,Twitter for iPhone,https://twitter.com/dog_rates/status/773670353721753600/photo/1,10.0,Shakespeare,https://pbs.twimg.com/media/CryhFC0XEAA9wp_.jpg,1.0,old english sheepdog,0.969311,True,maltese dog,0.013243,True,soft-coated wheaten terrier,0.00485731,True,5935,1501,,old english sheepdog
793,2016-9-7,Twitter for iPhone,https://twitter.com/dog_rates/status/773547596996571136/photo/1,11.0,Chelsea,https://pbs.twimg.com/media/Crwxb5yWgAAX5P_.jpg,1.0,norwegian elkhound,0.372202,True,chesapeake bay retriever,0.1371869999999999,True,malamute,0.0714361999999999,True,24553,7126,pupper,norwegian elkhound
795,2016-9-6,Twitter for iPhone,https://twitter.com/dog_rates/status/773308824254029826/photo/1,12.0,Bungalo,https://pbs.twimg.com/media/CrtYRMEWIAAUkCl.jpg,1.0,shopping cart,0.572349,False,labrador retriever,0.1514059999999999,True,shopping basket,0.107102,False,25846,8640,,labrador retriever
796,2016-9-6,Twitter for iPhone,https://twitter.com/dog_rates/status/773247561583001600/photo/1,10.0,Chip,https://pbs.twimg.com/media/Crsgi9dWEAApQd8.jpg,1.0,seat belt,0.713588,False,miniature pinscher,0.0833687999999999,True,brabancon griffon,0.0756961,True,10414,3699,,miniature pinscher
797,2016-9-6,Twitter for iPhone,https://twitter.com/dog_rates/status/773191612633579521/photo/1,12.0,Grey,https://pbs.twimg.com/media/CrrtqjdXEAINleR.jpg,1.0,blenheim spaniel,0.427766,True,shih-tzu,0.219256,True,welsh springer spaniel,0.144614,True,11117,4736,,blenheim spaniel
798,2016-9-5,Twitter Web Client,https://twitter.com/dog_rates/status/772877495989305348/video/1,11.0,,https://pbs.twimg.com/ext_tw_video_thumb/772874595468795904/pu/img/t8gbjy2rA19xtQYR.jpg,1.0,tabby,0.218303,False,norwegian elkhound,0.138523,True,wombat,0.0742172,False,9555,4501,,norwegian elkhound
